summary_overall_overall,benchmark_overall_overall,scaling_pred_overall_overall,stability_overall_overall,qc_overall_overall,benchmark_overall_norm_him,benchmark_overall_norm_F1_branches,benchmark_overall_norm_correlation,benchmark_overall_norm_featureimp_wcor,benchmark_source_real_gold,benchmark_source_real_silver,benchmark_source_synthetic_dyngen,benchmark_source_synthetic_dyntoy,benchmark_source_synthetic_prosstt,benchmark_source_synthetic_splatter,benchmark_tt_cycle,benchmark_tt_linear,benchmark_tt_bifurcation,benchmark_tt_convergence,benchmark_tt_multifurcation,benchmark_tt_tree,benchmark_tt_acyclic_graph,benchmark_tt_graph,benchmark_tt_disconnected_graph,scaling_pred_scoretime_cells1m_features100,scaling_pred_scoretime_cells100k_features1k,scaling_pred_scoretime_cells10k_features10k,scaling_pred_scoretime_cells1k_features100k,scaling_pred_scoretime_cells100_features1m,scaling_pred_scoremem_cells1m_features100,scaling_pred_scoremem_cells100k_features1k,scaling_pred_scoremem_cells10k_features10k,scaling_pred_scoremem_cells1k_features100k,scaling_pred_scoremem_cells100_features1m,stability_him,stability_F1_branches,stability_correlation,stability_featureimp_wcor,qc_cat_availability,qc_cat_behaviour,qc_cat_code_assurance,qc_cat_code_quality,qc_cat_documentation,qc_cat_paper
0.6489497283258778,0.5326600814331202,0.6006885813226712,0.9045799160316265,0.746549579248411,0.47868987201653823,0.5777113881771205,0.5675500156811597,0.5128983441429167,0.4763463049694317,0.5517189556982074,0.5550471092453717,0.5646806838385303,0.5704422565896989,0.5825941802544246,0.6198107558779532,0.7271449100072724,0.6161358748510682,0.36745889480738464,0.4932581450445638,0.3819077186483626,0.5986324593816494,0.5739205511242358,0.39071128547004913,0.1666806483791171,0.39316897924610783,0.5838505624979534,0.6796242487604818,0.6538316232158718,0.8071479703658436,0.7000701559675082,0.6621771778914209,0.6938724622018672,0.6664619847005406,1,1,0.8391474022254225,0.871822931364749,0.9264705882352942,0.8333333333333334,0.3619047619047619,0.8333333333333334,0.7261785356068204,0.7980769230769231
0.6225578054041313,0.5666962687433149,0.36527652481214423,0.9861777006648372,0.8083896897064341,0.552163732375369,0.6547613949108719,0.5941401573618276,0.48013300707563195,0.6014737154675154,0.5709525662923038,0.49804989415578854,0.6190148339239256,0.47776163949255046,0.5842262994243616,0.5608279918849312,0.7032610229611768,0.5968134056126091,0.6882223854763284,0.46418906079157174,0.4580153719851847,0.5691849368548635,0.492136420019036,0.5421632019932366,0.41956803145348565,0.3071025061376612,0.26398629549268693,0.03293448076564376,0,0.3427291211986072,0.3543036346682157,0.5199222395871455,0.6878309498502887,0.7243879889677074,1,1,0.9877045171698807,0.9640066930542881,0.9705882352941176,1,0.9047619047619048,0.9444444444444444,0.9247743229689067,0.10576923076923077
0.5929622430264638,0.551948889388858,0.38827872797864077,0.8237262841267512,0.7523344561444154,0.5087379306306721,0.611856343137704,0.5676421075054638,0.5252635512868123,0.6248450198572163,0.5325149887281434,0.5995694967902782,0.48374955502374783,0.5804177178988547,0.5730943515896373,0.6039976471754686,0.6831503309498328,0.5715403481287018,0.6554897418475795,0.5049710399653028,0.45647216147351516,0.6003668362338871,0.49004138152786797,0.37731233108857054,0,0,0.1484188861190432,0.32146062379257623,0.26876795100989437,1,1,0.6398897578013947,0.3774994373928987,0.1267506236706003,1,1,0.6882394432504987,0.7814971862483847,0.8970588235294118,1,0.8571428571428571,0.8333333333333334,0.8495486459378134,0.07692307692307693
0.588625750159764,0.6222350948202574,0.641934393881499,0.9129851424656811,0.31141026565535385,0.5714625937873756,0.6751317805121947,0.674284202247897,0.5762337137318027,0.619481947984402,0.663838998623892,0.594677054419467,0.648048036354773,0.5548917486048763,0.5670422856874091,0.5921749721554064,0.732184573329467,0.6335181999750291,0.6961239206362836,0.5322270280585938,0.5686685950440158,0.6204194254376326,0.5674519966228322,0.627760168162109,0.4858628356771493,0.637835295988253,0.6042189523101651,0.7628458968969491,0.8506889210580293,0.5657932300876638,0.5924403037652983,0.5920691666586155,0.6149968722463475,0.7125924641265193,1,1,0.8637804252397271,0.8709777561515567,0.2647058823529412,0.5,0,0.2777777777777778,0.3259779338014042,0.5
0.5818353670891285,0.5777887827895405,0.48229192932969195,0.801651235612383,0.5166148779120046,0.55294011582016,0.6519440626188104,0.5642905767708188,0.5478796796545656,0.5520469312212747,0.5543414482290149,0.5744965766644521,0.6168698864696827,0.5422266868174062,0.5829150360399931,0.6229959664798956,0.687285036370909,0.5085452003539712,0.5850849259134823,0.5264470028908482,0.4918866441015409,0.5750861579416983,0.5724676764106648,0.5902240868284991,0.39910990806881463,0.3828551956749384,0.43454899560607596,0.642024406692613,0.6867464834219937,0.31836266439074734,0.37917416005521976,0.4782011685611769,0.5875326638815933,0.5143636469437465,1,1,0.693199932669863,0.7235961372764271,0.9264705882352942,1,0.2857142857142857,0.4444444444444444,0.25075225677031093,0.19230769230769232
0.5401800183260714,0.43517775649505297,0.4345078791673769,0.8625620561900009,0.6479943103268963,0.4053360881800618,0.4885239323674315,0.43735284942162933,0.4141271265976884,0.35334982662129044,0.37113513803804543,0.4855342173171845,0.5486953062300336,0.3195074258743439,0.5160660100526003,0.3935893428375368,0.5095315107003413,0.541534104472559,0.37469710211818247,0.41496917211447315,0.3034178720542918,0.5001625626276816,0.5078510281719228,0.35076047767925767,0,0,0.1932136743578211,0,0.05930798136687121,0.6813021075339272,0.6786072004014139,0.8187456328919387,0.9261198617579902,0.9877823333638065,1,1,0.7920146477564998,0.8475106945793518,0.6911764705882353,1,0.2857142857142857,0.9444444444444444,0.77432296890672,0.19230769230769232
0.46283509324237565,0.33071138787816573,0.6536892446168883,0.811637428512414,0.3660156863369442,0.35427976273581335,0.3335491267698332,0.3051088869520547,0.3317688357670606,0.2967807645130708,0.23819495719812847,0.3907832130634148,0.37575236349485625,0.48500360829277417,0.44899803216948386,0.24480189719431011,0.4895298616345249,0.36212001364615765,0.24401619523419135,0.43444993915987146,0.2927300145400876,0.2560899255408049,0.34051954338031293,0.28757951606992965,0.6957571593353838,0.6791580377080224,0.5435222934423805,0.6766965256151913,0.7666897714356002,0.33158585233742766,0.587126116913135,0.7452488512193509,0.7525444053510795,0.7585634328113118,1,0.9726230361577686,0.6923872076559561,0.7101072637027417,0.7205882352941176,0.3333333333333333,0.2857142857142857,0.05555555555555555,0.3009027081243731,0.5
0.3978848987536016,0.22087461480840587,0.44328018941429126,0.5568366702802598,0.8281128444228038,0.19297939291816893,0.2514429805496357,0.22786986002120624,0.21525134957788705,0.27626069657075397,0.36438100684154695,0.12944252079430058,0.10274572585454322,0.10650621013424673,0.18240538443771906,0.24106811937984796,0.15775810455076072,0.22901571361621134,0.3698330291944341,0.20205094496309728,0.13998156188349467,0.3161979046415973,0.1726457236766807,0.1436503791000996,0,0,0,0.16290780460414545,0.6905062947445956,0.7225547300840072,0.708689305044542,0.7053506216909109,0.7125388983700138,0.7302542396046976,1,1,0.2634304581019798,0.5012220967201737,0.8970588235294118,0.9583333333333334,0.5714285714285714,1,0.8495486459378134,0.6923076923076923
0.28156625365099414,0.0980326078778878,0.36115661069051547,NA,0.725930304740264,0.07575264755340505,0.09954992884952568,0.12788925221692285,0.0957655717407131,0.09582062379154344,0.10936541567289719,0.09231376686234337,0.09236585345861009,0.07013905553980952,0.09745815984553877,0.10840441825927026,0.09355146899826208,0.08406939879809418,0.0808645025418353,0.08004068138474373,0.12083314639535503,0.08639861843652262,0.10515138729189179,0.1152591056838257,0,0,0,0,0,0.7197118270566205,0.7211480882124492,0.722382465320583,0.7236109750672773,0.7247127512482245,NA,NA,NA,NA,0.8970588235294118,0.75,0.6666666666666666,1,0.8495486459378134,0.19230769230769232
0,0.0980326078778878,0,0.03961672377956414,0.5895052643385879,0.07575264755340505,0.09954992884952568,0.12788925221692285,0.0957655717407131,0.09582062379154344,0.10936541567289719,0.09231376686234337,0.09236585345861009,0.07013905553980952,0.09745815984553877,0.10840441825927026,0.09355146899826208,0.08406939879809418,0.0808645025418353,0.08004068138474373,0.12083314639535503,0.08639861843652262,0.10515138729189179,0.1152591056838257,0,0,0,0,0,0,0,0,0,0,1,1,0.00827205347044333,0.0506000697106519,0.6176470588235294,0.6666666666666666,0.2857142857142857,0.8333333333333334,0.3259779338014042,0.8076923076923077
0.7103940751513464,0.634401818373906,0.6878527672874811,0.9781385054793682,NA,0.43745433433600583,0.6833881032102251,0.7382549619774673,0.7339241251718442,0.6267929376359751,0.6700338112624349,0.626106207554648,0.6355206683834497,0.4687378845937714,0.5216517042674389,0.8683554547919684,0.5631068513203591,0.5418442334904006,0.5595504006472904,0.5105133266824552,0.5621990134991246,0.6855374784363882,0.6292252819816365,0.6663943695859808,0.8849948612827742,0.7641973484954923,0.6203507317463596,0.7214096830612233,0.845598591886511,0.6028801675632236,0.6198341430987094,0.6039855989832221,0.6260144595091639,0.5892620872481317,1,1,0.9835809261892744,0.9361469894736196,NA,NA,NA,NA,NA,NA
0.5552047570051346,0.5520963537673979,0.46532469734741977,0.7199678805063255,0.5166148779120046,0.420903659123044,0.6519440626188104,0.5588702078792803,0.6058366201008789,0.49994993216905553,0.5607167182790157,0.5600038020825325,0.5521161445954169,0.4157408269667015,0.4889383219785686,0.7967776960753126,0.5150825359156441,0.3985722835378788,0.5303698504468102,0.43654096998112274,0.4341982092389297,0.6119641266253283,0.5761855873841817,0.5589983486178387,0.40222463827841237,0.3718889481689952,0.4345002633298274,0.6436305973711137,0.6817036895282838,0.25481062131950993,0.33094491649292335,0.46997494235873694,0.5432050073803993,0.5203633492459954,1,1,0.5221343214413064,0.6379120928945471,0.9264705882352942,1,0.2857142857142857,0.4444444444444444,0.25075225677031093,0.19230769230769232
0.42329816810645254,0.4291526108103461,0.21716080501414797,0.840890561971405,0.4040987491191043,0.30709578039009583,0.4810760559495676,0.4616045510906277,0.49738119671757003,0.6127947272268109,0.4740526281558002,0.39087376414947445,0.28856390009228244,0.338854524072964,0.41398752690732166,0.7229708863567763,0.39910510296519514,0.3623415853482123,0.4015945329255923,0.3324728672192088,0.3930288053325164,0.5045901072162756,0.3976227463422188,0.2523979046368461,0.22647984249897712,0.16426893860098934,0.2650917001991364,0.1586474872760354,0,0.5873331216164812,0.49948405629575043,0.2703029036541098,0,0,1,1,0.7050531105764211,0.7715701465389132,0.47058823529411764,0.5,0.14285714285714285,0.2777777777777778,0.22567703109327983,0.8076923076923077
